timestamp,numberBike,is_weekend,is_holiday,is_school_vacation,day_of_week,temp,max_temp,min_temp,precipitation,wind_speed,visibility,fog,rain,snow,hail,thunder,tornado
2023-08-29 10:46:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:47:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:48:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:49:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:50:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:51:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:52:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:53:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:54:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:55:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:56:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:57:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:58:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 10:59:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:00:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:01:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:02:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:03:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:04:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:05:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:06:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:07:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:08:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:09:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:10:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:11:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:12:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:13:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:14:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:15:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:16:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:17:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:18:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:19:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:20:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:21:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:22:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:23:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:24:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:25:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:26:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:27:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:28:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:29:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:30:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:31:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:32:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:33:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:34:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:35:06+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:36:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:37:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:38:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:39:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:40:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:41:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:42:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:43:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:44:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:45:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:46:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:47:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:48:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:49:03+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:50:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:51:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:52:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:53:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:54:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:55:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:56:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:57:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:58:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 11:59:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:00:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:01:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:02:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:03:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:04:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:05:06+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:06:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:07:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:08:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:09:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:10:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:11:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:12:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:13:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:14:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:15:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:16:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:17:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:18:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:19:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:20:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:21:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:22:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:23:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:24:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:25:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:26:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:27:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:28:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:29:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:30:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:31:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:32:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:33:03+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:34:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:35:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:36:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:37:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:38:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:39:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:40:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:41:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:42:06+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:43:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:44:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:45:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:46:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:47:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:48:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:49:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:50:06+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:51:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:52:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:53:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:54:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:55:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:56:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:57:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:58:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 12:59:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:00:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:01:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:02:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:03:03+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:04:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:05:05+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:06:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:07:04+00:00,5.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:08:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:09:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:10:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:11:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:12:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:13:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:14:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:15:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:16:03+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:17:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:18:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:19:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:20:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:21:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:22:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:23:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:24:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:25:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:26:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:27:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:28:03+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:29:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:30:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:31:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:32:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:33:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:34:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:35:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:36:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:37:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:38:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:39:03+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:40:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:41:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:42:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:43:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:44:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:45:05+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
2023-08-29 13:46:04+00:00,6.0,False,False,True,2,22.5,27.4,18.5,0.0,7.9,11.9,0,0,0,0,0,0
